2457805.83316 5818.88 250.84
2457805.86874 5223.35 225.29
2457806.83853 5299.74 239.31
2457806.87344 5435.19 222.61
2457807.82169 5363.27 277.58
2457807.82304 5124.16 272.06
2457807.85581 5908.34 255.03
2457808.82773 5095.2 213.1
2457808.85426 5319.75 221.08
2457808.89116 119070.95 196.83
2457809.82541 6425.09 245.85
2457809.85779 6009.19 217.79
2457810.82195 5927.35 222.51
2457810.83492 6682.69 242.29
2457810.88627 6093.5 205.5
2457811.82594 6565.76 229.28
2457811.87291 6622.53 215.19
2457812.85557 6981.28 214.17
2457812.89676 6335.3 214.22
2457813.80867 6998.94 265.27
2457813.85892 6825.97 240.46
2457814.821 7028.47 223.09
2457814.88111 6015.97 188.56
2457815.81198 7223.23 270.63
2457815.86198 6735.34 212.13
2457816.80543 7003.33 282.07
2457816.84016 7181.71 218.42
2457816.87528 7387.44 210.24
2457817.81573 8251.65 253.64
2457817.85372 8045.46 237.19
2457817.8896 8223.57 234.07
2457819.79992 8341.4 216.16
2457819.85373 8180.86 210.44
2457820.79751 8640.02 226.03
2457820.8187 8757.55 214.16
2457820.85634 8641.28 216.04
2457821.81929 8898.87 239.32
2457821.85828 8414.83 216.24
2457821.89952 8250.35 216.85
2457822.79122 9682.8 261.5
2457822.80555 9718.12 259.13
2457822.85964 9216.25 229.07
2457822.89712 8519.7 224.04
2457823.78792 10030.21 262.45
2457823.82976 9806.52 259.19
2457823.88232 9627.45 241.08
2457824.78208 10139.51 270.19
2457824.80669 10483.92 283.22
2457824.85761 10599.36 258.34
2457824.89512 9609.52 246.94
2457825.90277 10190.25 257.51
2457826.77163 12351.13 282.36
2457826.81813 12049.26 335.95
2457826.87018 11014.32 251.78
2457827.76816 11716.66 276.75
2457827.78044 11818.9 266.2
2457827.82889 11182.72 246.02
2457827.86782 11450.58 236.12
2457827.90648 11026.38 241.21
2457828.76915 11250.3 249.81
2457828.82131 11156.72 236.45
2457828.85939 10550.7 239.72
2457828.89719 10481.68 230.79
2457829.76453 12435.11 266.6
2457829.81694 12790.39 262.54
2457829.85201 12230.5 251.6
2457829.89968 11460.81 248.51
2457830.75957 13721.06 305.86
2457830.79678 13020.11 269.45
2457830.8353 12141.49 250.83
2457830.88468 13130.55 256.08
2457831.75971 14498.96 331.23
2457831.79568 14549.42 296.28
2457831.83248 13881.62 293.52
2457831.88614 14288.11 364.88
2457832.75622 15170.48 384.91
2457832.79899 14329.54 334.76
2457832.86533 15156.63 500.74
2457832.90026 13975.1 286.18
2457833.75379 14666.71 279.42
2457833.79995 14072.11 265.84
2457833.84909 14105.93 263.38
2457833.88553 13833.04 269.38
2457834.75305 14070.5 260.0
