2457808.57179 4370.74 226.38
2457808.59588 4823.04 229.4
2457809.56761 4617.32 284.88
2457809.58108 4498.62 281.24
2457809.6342 4367.56 232.68
2457810.56293 2158.84 417.87
2457810.62937 4471.42 305.67
2457811.55593 5004.14 279.84
2457811.60697 4523.48 263.16
2457812.5529 5194.22 219.33
2457812.58594 5140.7 209.73
2457812.63636 4731.33 207.12
2457814.54919 5637.91 268.99
2457814.60193 5783.84 224.29
2457815.54828 5570.06 285.81
2457815.58094 5877.02 253.32
2457815.63533 5769.58 235.6
2457816.54597 5563.38 238.57
2457816.56086 6106.39 229.74
2457816.61132 5884.77 222.53
2457817.54097 6423.4 237.82
2457817.58318 5696.44 209.82
2457817.63545 5912.84 211.66
2457818.53883 6380.47 249.54
2457818.60157 6130.66 238.78
2457819.5372 6677.19 258.14
2457819.55324 6204.15 231.19
2457819.60273 6945.9 244.76
2457820.53391 7005.64 246.61
2457820.57141 6942.25 239.54
2457820.62305 6764.98 229.6
2457821.52942 7257.57 430.75
2457821.57681 6354.52 345.64
2457821.62569 7126.98 314.1
2457823.52379 7485.65 271.88
2457823.57694 7794.34 249.45
2457823.63669 7328.99 220.84
2457824.52188 7399.51 328.12
2457824.57352 7730.84 268.39
2457824.63102 7494.09 246.51
2457825.5201 7709.51 443.84
2457825.57442 7566.62 306.52
2457828.51051 8755.03 275.53
2457828.55647 8530.95 239.91
2457828.60951 8778.42 230.25
2457829.50831 9013.62 268.64
2457829.54137 9261.81 253.02
2457829.59129 8532.55 236.54
2457829.64142 8618.1 230.34
2457830.50662 12311.93 567.02
2457830.5647 10925.07 405.48
2457830.60445 9871.13 332.0
2457830.65575 10333.81 346.81
2457832.50097 11934.05 380.39
2457832.51761 11139.56 388.2
2457832.57426 10367.73 311.95
2457832.62394 11092.28 319.75
2457834.49906 11927.39 241.13
2457834.52694 11329.07 221.69
2457834.5857 11379.88 214.65
2457838.48806 13242.64 298.7
2457838.54631 13198.51 263.77
2457838.59591 13821.77 234.38
2457838.65079 13089.11 225.47
2457839.48495 13568.69 230.6
2457839.54354 12414.62 205.35
2457839.59022 12579.11 208.82
2457839.64668 13405.73 216.01
2457840.48216 14800.93 252.38
2457840.63886 13899.54 230.79
2457841.47949 15324.19 290.02
2457841.5206 15526.17 295.62
2457841.58265 16152.81 318.74
2457841.63216 14782.91 337.79
2457842.47655 14593.98 238.27
2457842.52517 14776.36 242.75
2457842.57797 14655.64 220.77
2457842.62985 15727.22 237.64
2457843.47346 16465.27 239.33
2457843.51088 16076.08 244.05
2457843.56398 18591.02 147.35
2457844.47133 17020.95 290.1
2457844.51164 16419.03 250.67
2457844.55951 16515.22 236.91
2457844.60563 16089.75 239.25
2457845.47051 17349.33 233.96
2457845.48402 17709.15 234.67
2457845.53865 17379.46 232.75
2457845.60016 19091.1 203.74
2457845.64856 17044.54 206.03
2457846.4658 18073.29 235.29
2457846.51677 17367.39 222.34
2457846.57651 17305.8 229.4
2457846.62459 17858.86 250.79
2457847.46204 20173.69 247.38
2457847.50731 18987.34 236.29
2457847.55969 18986.8 229.62
2457847.61369 18713.29 228.48
2457848.46035 19845.1 246.1
2457848.49135 20436.24 239.32
2457848.54511 20937.09 227.46
2457848.59293 21098.13 234.7
2457848.64852 20841.78 233.42
2457853.44579 26973.98 330.19
2457853.49684 25714.6 282.65
2457853.55492 25873.76 309.23
2457853.60447 33082.81 263.57
2457853.60594 25302.55 287.39
2457853.6572 25321.05 265.76
2457854.44299 28607.37 319.8
2457854.50171 27642.43 298.8
2457854.50477 28427.38 293.79
2457854.55324 29657.01 337.7
2457854.61013 28870.98 302.27
2457854.66071 26662.72 267.62
2457855.44014 28858.08 325.31
2457855.49502 29125.25 290.16
2457855.55337 28642.34 283.78
2457855.60706 28484.18 290.31
2457855.6659 28660.35 292.02
2457856.43749 36969.95 920.43
2457856.4774 44006.5 1208.84
2457859.43006 38542.16 508.06
2457859.45077 38986.16 466.99
2457859.49885 38913.2 441.85
